,item_id,amount,currency,location,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,İpoteka,Təmir,Torpaq sahəsi,Binanın növü
7284,4782986,55,AZN,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,6 / 18,70 m²,2.0,,,var,,
7285,5139868,265000,AZN,"['Nəsimi bazarı', 'Park Zorge', 'Koala parkı', 'Nəsimi r.']",Yeni tikili,2 / 3,110 m²,3.0,var,,var,,
7286,5187121,50,AZN,['Xətai r.'],Yeni tikili,20 / 20,80 m²,3.0,,,var,,
7287,5164748,92000,AZN,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,10 / 16,36 m²,1.0,yoxdur,,yoxdur,,
7288,5123214,295000,AZN,"['Milli Konservatoriya', 'Bakı Musiqi Akademiyası', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Nizami kinoteatrı', 'Xaqani bağı', 'Pedaqoji Universiteti', '28 May m.', 'Sahil bağı', 'Sahil m.', 'Nəsimi r.']",Köhnə tikili,3 / 3,84 m²,3.0,var,,var,,
7289,5084765,168000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,150 m²,4.0,var,var,var,3.2 sot,
7290,5104153,105000,AZN,"['Mərkəzi Univermaq', 'Fəvvarələr meydanı', 'M.Ə.Sabir parkı', 'Azərbaycan kinoteatrı', 'Sahil m.', 'İçəri Şəhər m.', 'Nizami m.', 'Yasamal r.']",Köhnə tikili,3 / 3,25 m²,1.0,var,,var,,
7291,5237916,850,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,11 / 20,85 m²,2.0,,,var,,
7292,5235711,3000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '3-cü mikrorayon q.']",Ofis,,441 m²,11.0,,,yoxdur,,Biznes mərkəzi
7293,5237371,1800,AZN,"['Dövlət Statistika Komitəsi', 'Mərkəzi Park', 'İncəsənət və Mədəniyyət Un.', 'Nizami m.', 'Nəsimi r.']",Obyekt,,80 m²,,,,var,,
7294,5236903,180000,AZN,"['Qara Qarayev m.', 'Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,2 / 5,70 m²,3.0,var,,var,,
7295,5151327,190000,AZN,"['Bakı Asiya Universiteti', '8 Noyabr m.', '20 Yanvar m.', 'Nəsimi r.']",Yeni tikili,12 / 13,55 m²,2.0,var,,var,,
7296,5181123,227000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Köhnə tikili,1 / 9,100 m²,4.0,var,,var,,
7297,5235425,139999,AZN,['Xətai r.'],Yeni tikili,7 / 17,63 m²,2.0,var,var,var,,
7298,5215494,600,AZN,"['Neapol dairəsi', 'Əhmədli m.', 'Xətai r.']",Yeni tikili,5 / 10,80 m²,3.0,,,var,,
7299,5237531,169000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,17 / 17,101 m²,3.0,var,var,var,,
7300,5235655,225000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,9 / 17,103 m²,3.0,var,,var,,
7301,5235607,850000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,,40 sot,,var,var,,,
7302,4765442,145000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Yeni tikili,6 / 16,55 m²,2.0,var,,var,,
7303,5236314,215000,AZN,['Xətai r.'],Yeni tikili,18 / 20,116 m²,3.0,var,var,yoxdur,,
7304,5233229,18000,AZN,"['Abşeron r.', 'Saray q.']",Obyekt,,2700 m²,,,,var,,
7305,5192624,595000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,300 m²,5.0,var,var,var,8 sot,
7306,5021848,850000,AZN,"['Bakı Slavyan Universiteti', '28 May m.', 'Nəsimi r.']",Yeni tikili,13 / 14,360 m²,6.0,var,var,var,,
7307,3855151,497178,AZN,"['Space TV', 'Nərimanov heykəli', 'Texniki Universiteti', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,5 / 16,150.7 m²,3.0,yoxdur,,yoxdur,,
7308,5236745,2600,AZN,"['Azərbaycan Dillər Universiteti', 'Bakı Slavyan Universiteti', 'Sirk', '28 May m.', 'Nəsimi r.']",Yeni tikili,4 / 16,170 m²,4.0,,,var,,
7309,4908125,85000,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,1 / 6,73 m²,2.0,yoxdur,,var,,
7310,5078788,1500,AZN,"['Grand Hayat Residence', '8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,15 / 27,148 m²,3.0,,,var,,
7311,4230743,570000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Yeni tikili,10 / 17,180 m²,4.0,var,,yoxdur,,
7312,3891057,397450,AZN,"['Təhsil Nazirliyi', 'Nərimanov r.']",Yeni tikili,14 / 19,137 m²,3.0,yoxdur,,yoxdur,,
7313,5201009,550000,AZN,"['Nəsimi bazarı', 'Park Zorge', 'Koala parkı', 'Nəsimi r.']",Yeni tikili,4 / 16,204 m²,4.0,var,,var,,
7314,4968042,103000,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,12 / 20,30 m²,1.0,var,var,var,,
7315,5192356,875000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,500 m²,7.0,var,,var,9 sot,
7316,5214279,175000,AZN,"['Sevil Qazıyeva parkı', 'Rusiya səfirliyi', 'M.Hüseynzadə parkı', 'Nizami m.', 'Nəsimi r.']",Köhnə tikili,4 / 5,75 m²,3.0,var,,var,,
7317,5237177,159000,AZN,"['Suraxanı r.', 'Qaraçuxur q.']",Həyət evi/Bağ evi,,220 m²,8.0,var,var,var,2 sot,
7318,5235796,450,AZN,"['20 Yanvar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,1 / 3,40 m²,1.0,,,var,,
7319,5237213,650,AZN,"['Dərnəgül m.', 'Binəqədi r.', '7-ci mikrorayon q.']",Yeni tikili,14 / 17,86 m²,2.0,,,var,,
7320,4856336,1250,AZN,"['Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,9 / 16,120 m²,3.0,,,var,,
7321,4710880,245000,AZN,"['İnşaatçılar m.', 'Yasamal r.']",Yeni tikili,16 / 17,110 m²,3.0,var,var,var,,
7322,5209395,5000,AZN,"['Sabunçu r.', 'Nardaran q.', 'Sea Breeze']",Yeni tikili,2 / 7,46 m²,1.0,,,var,,
7323,5162274,220000,AZN,"['Gənclik m.', 'Nərimanov r.']",Yeni tikili,7 / 16,80 m²,2.0,var,var,var,,
7324,5235551,175000,AZN,"['Ayna Sultanova heykəli', 'Nərimanov r.']",Köhnə tikili,9 / 9,65 m²,2.0,var,var,var,,
7325,5111654,46000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,,50 m²,2.0,var,,var,1.2 sot,
7326,5096583,175000,AZN,"['Bakı Slavyan Universiteti', 'Azərbaycan Dillər Universiteti', '28 May m.', 'Nəsimi r.']",Yeni tikili,16 / 18,55 m²,2.0,yoxdur,,var,,
7327,5235567,2500,AZN,"['Grand Hayat Residence', '8 Noyabr m.', 'Yasamal r.']",Yeni tikili,22 / 27,150 m²,3.0,,,var,,
7328,5217642,950000,AZN,"['Memar Əcəmi m.', '20 Yanvar m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Obyekt,,353 m²,,var,,var,,
7329,5209413,630000,AZN,"['Səbail r.', 'Badamdar q.']",Həyət evi/Bağ evi,,400 m²,7.0,var,,var,8 sot,
7330,5236562,5500,AZN,"['Port Baku', 'Crescent Bay', 'Azadlıq meydanı', '28 May m.', 'Nəsimi r.']",Ofis,,265 m²,4.0,,,var,,Biznes mərkəzi
7331,5236683,341600,AZN,"['Şah İsmayıl Xətai m.', 'Nərimanov r.']",Yeni tikili,9 / 17,122 m²,3.0,yoxdur,,yoxdur,,
7332,4730700,330000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,2 / 17,90 m²,2.0,var,var,var,,
7333,5165139,370000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,200 m²,4.0,var,,var,3 sot,
7334,4928039,280000,AZN,['Yasamal r.'],Yeni tikili,7 / 21,149 m²,4.0,yoxdur,,var,,
7335,5150742,800,AZN,"['Dövlət Statistika Komitəsi', 'Mərkəzi Park', 'İncəsənət və Mədəniyyət Un.', 'Nizami m.', 'Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,4 / 5,60 m²,3.0,,,var,,
7336,4830274,800000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,,40 sot,,var,,,,
7337,5234970,360000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,17 / 20,140 m²,3.0,var,var,var,,
7338,5074311,380000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,180 m²,4.0,var,var,var,5.5 sot,
7339,5211350,2650,AZN,"['Axundov bağı', 'İqtisad Universiteti', 'Dövlət İdarəçilik Akademiyası', 'İçəri Şəhər m.', 'Prezident parkı', 'Filarmoniya bağı', 'M.Ə.Sabir parkı', 'Nərimanov heykəli', 'Sovetski', 'Səbail r.']",Obyekt,,75 m²,,,,var,,
7340,5224448,115000,AZN,"['Ukrayna dairəsi', 'Əhmədli m.', 'Həzi Aslanov m.', 'Xətai r.']",Köhnə tikili,5 / 5,45 m²,2.0,var,var,var,,
7341,5209216,1000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,13 / 18,70 m²,2.0,,,var,,
7342,5224298,700,AZN,"['8 Noyabr m.', 'Nəsimi r.']",Köhnə tikili,6 / 9,90 m²,3.0,,,var,,
7343,5234931,1000,AZN,"['Azərbaycan turizm institutu', 'Respublika stadionu', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,4 / 16,110 m²,2.0,,,var,,
7344,3818922,512710,AZN,"['Nəsimi bazarı', 'Koala parkı', 'Park Zorge', 'Dostluq kinoteatrı', 'Nəsimi r.']",Yeni tikili,2 / 16,173.8 m²,3.0,var,var,yoxdur,,
7345,5203622,460000,AZN,"['Bakı Slavyan Universiteti', 'Azərbaycan Dillər Universiteti', '28 May m.', 'Nəsimi r.']",Yeni tikili,11 / 18,154 m²,3.0,var,,var,,
7346,5234359,600,AZN,"['Xətai r.', 'Həzi Aslanov q.']",Yeni tikili,11 / 19,59 m²,2.0,,,var,,
7347,5237297,82000,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,,110 m²,3.0,var,,var,2.5 sot,
7348,5227576,214000,AZN,"['Azadlıq Prospekti m.', 'Nərimanov r.']",Yeni tikili,8 / 17,100 m²,6.0,var,,var,,
7349,5234597,180000,AZN,"['Neapol dairəsi', 'Əhmədli m.', 'Xətai r.']",Köhnə tikili,8 / 9,90 m²,3.0,var,var,var,,
7350,5192597,39000,AZN,"['Suraxanı r.', 'Hövsan q.']",Torpaq,,2.5 sot,,var,var,,,
7351,4669071,780000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,290 m²,6.0,var,var,var,7.5 sot,
7352,5237719,1200,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Yeni tikili,3 / 20,110 m²,3.0,,,var,,
7353,4962060,340000,AZN,"['ASAN Xidmət №2', 'Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,11 / 18,120 m²,2.0,var,,var,,
7354,5144474,550000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,11 / 17,180 m²,3.0,var,var,var,,
7355,3362278,255000,AZN,"['Sabunçu r.', 'Nardaran q.']",Yeni tikili,2 / 5,72 m²,2.0,yoxdur,,yoxdur,,
7356,5152233,310000,AZN,"['Xəzər r.', 'Buzovna q.']",Torpaq,,10 sot,,var,,,,
7357,5157213,150,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,300 m²,4.0,,,var,4 sot,
7358,4763991,305000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,12 / 16,150 m²,4.0,var,,var,,
7359,5170325,225000,AZN,"['İnşaatçılar m.', '20 Yanvar m.', 'Yasamal r.']",Yeni tikili,16 / 19,76 m²,2.0,var,,var,,
7360,5234397,238000,AZN,"['Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,5 / 17,59 m²,2.0,var,,var,,
7361,5067203,2700,AZN,"['Ağ şəhər', 'ASAN Xidmət №2', 'Xətai r.', 'Ağ şəhər q.']",Obyekt,,240 m²,,,,yoxdur,,
7362,5237022,335000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,240 m²,5.0,var,var,var,3 sot,
7363,5144490,210000,AZN,"['Ayna Sultanova heykəli', 'Binəqədi r.', '8-ci mikrorayon q.']",Köhnə tikili,6 / 9,75 m²,3.0,var,var,var,,
7364,5237559,400000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,12 / 16,144 m²,3.0,var,,var,,
7365,5237323,1250,AZN,"['Nəriman Nərimanov m.', 'Nəriman Nərimanov parkı', 'Nərimanov r.']",Yeni tikili,10 / 18,128 m²,3.0,,,var,,
7366,5221070,205000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,,3 sot,,var,,,,
7367,5236439,95000,AZN,"['Binəqədi r.', 'Binəqədi q.']",Həyət evi/Bağ evi,,120 m²,4.0,yoxdur,,var,2 sot,
7368,5236392,850,AZN,"['Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,12 / 17,85 m²,2.0,,,var,,
7369,4964254,245000,AZN,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,12 / 15,85 m²,3.0,yoxdur,,var,,
7370,5064818,730000,AZN,"['DİM', 'Gənclik m.', 'Nəsimi r.']",Yeni tikili,12 / 17,221 m²,4.0,var,,var,,
7371,5112052,490000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,250 m²,5.0,var,var,var,4 sot,
7372,4853066,225000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,160 m²,4.0,var,var,var,6.5 sot,
7373,4624024,1000,AZN,"['ASAN Xidmət №1', 'Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,13 / 17,75 m²,2.0,,,var,,
7374,5228821,950,AZN,"['İnşaatçılar m.', 'Yasamal r.']",Yeni tikili,7 / 17,140 m²,3.0,,,var,,
7375,5169346,400,AZN,"['Neftçilər m.', 'Nizami r.']",Köhnə tikili,1 / 5,35 m²,2.0,,,var,,
7376,5152468,103000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Köhnə tikili,5 / 5,45 m²,1.0,var,,var,,
7377,5235066,333000,AZN,"['Səbail r.', 'Şıxov q.']",Yeni tikili,3 / 6,111 m²,3.0,yoxdur,,yoxdur,,
7378,4591879,561000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,20 / 21,207 m²,4.0,yoxdur,,yoxdur,,
7379,5234132,187000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Həzi Aslanov q.']",Yeni tikili,10 / 17,88 m²,3.0,var,var,var,,
7380,5192926,7000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,400 m²,5.0,,,var,10 sot,
7381,4640390,218000,AZN,"['ASAN Xidmət №5', 'Koroğlu m.', 'Nizami r.']",Yeni tikili,8 / 16,79.3 m²,2.0,yoxdur,var,yoxdur,,
7382,5198288,188000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,160 m²,4.0,var,,var,6 sot,
7383,5235247,15000,AZN,['Səbail r.'],Obyekt,,170 m²,,,,var,,
7384,5236076,245000,AZN,"['Qara Qarayev m.', 'Neftçilər m.', 'Nizami r.']",Yeni tikili,11 / 16,80 m²,2.0,var,,var,,
7385,5196030,270000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.']",Yeni tikili,13 / 18,110 m²,3.0,var,var,var,,
7386,5237626,85500,AZN,['Abşeron r.'],Yeni tikili,4 / 8,55 m²,2.0,var,,var,,
7387,4697671,1500,AZN,"['Qış parkı', 'Sirk', 'Zabitlər parkı', 'Beşmərtəbə', 'Nizami m.', 'Yasamal r.']",Yeni tikili,11 / 16,54 m²,2.0,,,var,,
7388,5234250,21000,AZN,"['Lökbatan q.', 'Qaradağ r.']",Torpaq,,4 sot,,yoxdur,,,,
7389,5020849,275000,AZN,"['Şərq bazarı', 'Nərimanov r.']",Yeni tikili,13 / 17,80 m²,2.0,yoxdur,,var,,
7390,5076512,53500,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,6 / 6,44 m²,2.0,var,,var,,
7391,5142149,3500,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,180 m²,4.0,,,var,5 sot,
7392,5150244,320000,AZN,"['Səbail r.', 'Badamdar q.']",Yeni tikili,11 / 17,142 m²,3.0,var,var,var,,
7393,5210996,168000,AZN,"['İnşaatçılar m.', '20 Yanvar m.', 'Yasamal r.']",Yeni tikili,16 / 19,55 m²,2.0,var,var,var,,
7394,5080195,2000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,19 / 22,200 m²,4.0,,,var,,
7395,5180164,184000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,19 / 21,104 m²,4.0,var,,var,,
7396,5071885,265000,AZN,"['İnşaatçılar m.', '20 Yanvar m.', 'Yasamal r.']",Yeni tikili,2 / 18,105 m²,3.0,var,,var,,
7397,5234476,96000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,,130 m²,5.0,var,,var,1.2 sot,
7398,5070199,165000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Obyekt,,125 m²,,var,var,yoxdur,,
7399,4923798,850000,AZN,"['Cavanşir körpüsü', 'Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,10 / 16,225 m²,5.0,yoxdur,,var,,
7400,4973341,215000,AZN,['Yasamal r.'],Yeni tikili,15 / 22,103 m²,2.0,var,var,var,,
7401,5235949,147000,AZN,"['8 Noyabr m.', 'Bakı Asiya Universiteti', 'Nəsimi r.']",Yeni tikili,17 / 18,60 m²,2.0,var,var,var,,
7402,4037710,1999999,AZN,"['Xəzər r.', 'Buzovna q.']",Həyət evi/Bağ evi,,600 m²,6.0,var,var,var,12 sot,
7403,5184212,245000,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,,190 m²,4.0,var,var,var,5 sot,
7404,5082814,255000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,180 m²,4.0,var,,var,4 sot,
7405,5236944,600,AZN,"['ASAN Xidmət №3', 'Elmlər Akademiyası m.', 'Yasamal r.']",Yeni tikili,9 / 16,60 m²,2.0,,,var,,
7406,5123990,177000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,7 / 17,63 m²,1.0,yoxdur,,yoxdur,,
7407,5096888,1300,AZN,"['ASAN Xidmət №1', 'Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,9 / 20,100 m²,2.0,,,var,,
7408,4979467,290000,AZN,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,15 / 18,105 m²,3.0,var,,var,,
7409,5123803,198000,AZN,"['20 Yanvar m.', 'İnşaatçılar m.', 'Yasamal r.']",Yeni tikili,13 / 16,70 m²,2.0,var,var,var,,
7410,3775546,1650000,AZN,['Nəsimi r.'],Həyət evi/Bağ evi,,450 m²,9.0,var,,,6.5 sot,
7411,4365507,4500,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,350 m²,5.0,,,var,12 sot,
7412,5236208,285000,AZN,"['Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,12 / 17,110 m²,3.0,var,,var,,
7413,4716091,225000,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,17 / 20,110 m²,3.0,var,var,var,,
7414,4073397,4500,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,250 m²,4.0,,,var,10 sot,
7415,5202588,268000,AZN,"['M.Hüseynzadə parkı', 'İzmir parkı', 'Dövlət Statistika Komitəsi', 'Sevil Qazıyeva parkı', 'Nizami m.', 'Yasamal r.']",Köhnə tikili,4 / 5,100 m²,3.0,var,,var,,
7416,5236956,167500,AZN,"['Zərifə Əliyeva adına park', 'Memar Əcəmi m.', 'Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,3 / 5,75 m²,3.0,var,,var,,
7417,5201808,380000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,10 / 16,136 m²,3.0,var,,yoxdur,,
7418,5230034,125000,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Köhnə tikili,7 / 9,75 m²,3.0,var,var,yoxdur,,
7419,5179546,92000,AZN,"['Binəqədi r.', 'Binəqədi q.']",Yeni tikili,3 / 9,84 m²,3.0,yoxdur,,yoxdur,,
7420,5234228,1500,AZN,"['İnşaatçılar m.', 'Yasamal r.']",Yeni tikili,6 / 19,100 m²,3.0,,,var,,
7421,5229880,87000,AZN,"['Suraxanı r.', 'Yeni Suraxanı q.']",Köhnə tikili,2 / 3,56 m²,3.0,var,,yoxdur,,
7422,5099420,840000,AZN,"['Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,16 / 17,210 m²,4.0,yoxdur,,var,,
7423,4686363,350,AZN,"['Sabunçu r.', 'Maştağa q.']",Həyət evi/Bağ evi,,360 m²,4.0,,,var,5 sot,
7424,5235320,405000,AZN,"['Səməd Vurğun parkı', '28 May m.', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Nəsimi r.']",Yeni tikili,7 / 15,151 m²,3.0,yoxdur,,yoxdur,,
7425,4977307,74000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,,3.5 sot,,var,,,,
7426,5211931,1200,AZN,"['Şah İsmayıl Xətai m.', 'Cavanşir körpüsü', 'Xətai r.']",Yeni tikili,8 / 16,140 m²,3.0,,,var,,
7427,5236489,230000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,11 / 17,70 m²,2.0,yoxdur,,var,,
7428,5117565,350,AZN,"['Nizami m.', 'Mərkəzi Park', 'Yasamal r.', 'Yasamal q.']",Ofis,,30 m²,1.0,,,var,,Villa
7429,5140920,1200,AZN,"['Koala parkı', 'Dostluq kinoteatrı', 'Nəsimi bazarı', 'Park Zorge', 'Nəsimi r.']",Yeni tikili,8 / 18,140 m²,3.0,,,var,,
7430,5039909,400000,AZN,"['Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,10 / 15,150 m²,3.0,var,,var,,
7431,5147136,590000,AZN,"['Azərbaycan Dövlət Neft və Sənaye Universiteti', '28 May m.', 'Səməd Vurğun parkı', 'Bakı Musiqi Akademiyası', 'Pedaqoji Universiteti', 'Milli Konservatoriya', 'Sahil m.', 'Nəsimi r.']",Yeni tikili,7 / 17,194 m²,4.0,var,var,yoxdur,,
7432,5237717,750,AZN,"['Təhsil Nazirliyi', 'Nərimanov r.']",Yeni tikili,8 / 11,73 m²,2.0,,,var,,
7433,2342534,360000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,237 m²,,var,,var,7 sot,
7434,5217429,400000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,11 / 22,142 m²,3.0,var,,var,,
7435,5167622,171000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,3 / 5,80 m²,3.0,var,,var,,
7436,5056496,825000,AZN,"['Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Bakı Musiqi Akademiyası', '28 May m.', 'Milli Konservatoriya', 'Bakı Slavyan Universiteti', 'Azərbaycan Dillər Universiteti', 'Sahil m.', 'Nəsimi r.']",Yeni tikili,5 / 15,250 m²,5.0,var,var,yoxdur,,
7437,5219745,5000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,240 m²,4.0,,,var,8 sot,
7438,5213896,600,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,7 / 9,60 m²,2.0,,,var,,
7439,5003876,470000,AZN,"['Grand Hayat Residence', 'Bakı Asiya Universiteti', '8 Noyabr m.', '20 Yanvar m.', 'Nəsimi r.']",Yeni tikili,11 / 17,140 m²,3.0,var,var,var,,
7440,5192133,150000,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,,148 m²,7.0,var,var,var,7 sot,
7441,5237238,72000,AZN,[],Yeni tikili,8 / 11,50 m²,2.0,var,,var,,
7442,5078848,280000,AZN,"['Səbail r.', 'Badamdar q.']",Həyət evi/Bağ evi,,140 m²,4.0,var,,var,2.4 sot,
7443,5184923,165000,AZN,"['Nizami r.', '8-ci kilometr q.']",Yeni tikili,13 / 17,70 m²,2.0,var,,var,,
7444,4563356,170000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,150 m²,4.0,var,,var,3 sot,
7445,5158852,150,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,250 m²,4.0,,,var,9 sot,
7446,5189883,255000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Obyekt,,183 m²,,yoxdur,,var,,
7447,5200202,1400,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,15 / 24,75 m²,2.0,,,var,,
7448,5216480,1900,AZN,"['Ağ şəhər', 'ASAN Xidmət №2', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,6 / 8,140 m²,3.0,,,var,,
7449,2716163,100,AZN,"['Xəzər r.', 'Türkan q.']",Həyət evi/Bağ evi,,260 m²,5.0,,,var,8 sot,
7450,5156109,172000,AZN,"['Xəzər r.', 'Buzovna q.']",Həyət evi/Bağ evi,,240 m²,5.0,var,,var,3.8 sot,
7451,5234904,325000,AZN,"['Azərbaycan turizm institutu', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,9 / 20,106 m²,2.0,var,,var,,
7452,5234964,1500,AZN,"['Dostluq kinoteatrı', 'Koala parkı', 'Zoopark', 'Nəsimi r.']",Ofis,,90 m²,3.0,,,var,,Biznes mərkəzi
7453,4968626,168000,AZN,"['Səbail r.', 'Bayıl q.']",Yeni tikili,9 / 17,55 m²,2.0,var,var,var,,
7454,5221222,520000,AZN,"['Prezident parkı', 'Dövlət İdarəçilik Akademiyası', 'Axundov bağı', 'Nərimanov heykəli', 'Şəlalə parkı', 'Filarmoniya bağı', 'İçəri Şəhər m.', 'Sovetski', 'İqtisad Universiteti', 'Səbail r.']",Yeni tikili,7 / 8,195 m²,4.0,var,,var,,
7455,4797169,185000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,110 m²,4.0,var,var,var,3 sot,
7456,4992624,600,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,16 / 17,90 m²,3.0,,,var,,
7457,4836094,898220,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Obyekt,,92.6 m²,,yoxdur,,yoxdur,,
