Unnamed: 0,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
2305,5194361,816000,AZN,"['Memar Əcəmi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Obyekt,204 m²,0.0,1,1,1,0,0.0,0.0
2341,5184548,1300,AZN,"['Zərifə Əliyeva adına park', 'Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Obyekt,75 m²,0.0,0,0,1,0,0.0,0.0
2377,5178518,5300,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Obyekt,140 m²,0.0,0,0,1,0,0.0,0.0
2404,4921899,429800,AZN,[],Obyekt,1020 m²,0.0,0,0,0,0,0.0,0.0
2470,5010280,750000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Obyekt,500 m²,0.0,1,0,1,0,0.0,0.0
2529,5186169,9000,AZN,"['Xaqani bağı', 'Sahil m.', 'Sahil bağı', 'Nizami kinoteatrı', 'Pedaqoji Universiteti', 'Milli Konservatoriya', 'Xalça Muzeyi', '28 May m.', 'Nəsimi r.']",Obyekt,125 m²,0.0,0,0,1,0,0.0,0.0
2536,5029664,650000,AZN,"['Xətai r.', 'Əhmədli q.']",Obyekt,150 m²,0.0,0,0,1,0,0.0,0.0
2553,5115160,495000,AZN,"['Neftçi bazası', 'Nəsimi r.']",Obyekt,270 m²,0.0,1,0,1,0,0.0,0.0
2554,5157835,7000000,AZN,['Abşeron r.'],Obyekt,96000 m²,0.0,0,0,1,0,0.0,0.0
2566,5193746,395000,AZN,"['Zərifə Əliyeva adına park', 'Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Obyekt,100 m²,0.0,1,1,1,0,0.0,0.0
2577,4968135,450000,AZN,"['Axundov bağı', 'İqtisad Universiteti', 'Dövlət İdarəçilik Akademiyası', 'İçəri Şəhər m.', 'Filarmoniya bağı', 'Prezident parkı', 'M.Ə.Sabir parkı', 'Nərimanov heykəli', 'Sovetski', 'Səbail r.']",Obyekt,120 m²,0.0,1,0,1,0,0.0,0.0
2579,5191660,520000,AZN,['Yasamal r.'],Obyekt,600 m²,0.0,1,0,1,0,0.0,0.0
2591,5135734,2900,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Obyekt,90 m²,0.0,0,0,1,0,0.0,0.0
2603,5148468,8000,AZN,"['Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Obyekt,170 m²,0.0,0,0,1,0,0.0,0.0
2627,5192873,3500,AZN,"['Şərq bazarı', '28 May m.', 'Nəsimi r.']",Obyekt,200 m²,0.0,0,0,1,0,0.0,0.0
2634,5084718,550000,AZN,"['Tibb Universiteti', 'ASAN Xidmət №1', '8 Noyabr m.', 'Nəsimi r.']",Obyekt,160 m²,0.0,1,0,1,0,0.0,0.0
2649,5194051,1350,AZN,"['Əhmədli m.', 'Xətai r.']",Obyekt,22 m²,0.0,0,0,1,0,0.0,0.0
2655,5194105,1000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Obyekt,80 m²,0.0,0,0,1,0,0.0,0.0
2674,5161352,6500,AZN,"['Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Obyekt,336 m²,0.0,0,0,1,0,0.0,0.0
2702,5148765,1220000,AZN,"['Memarlıq və İnşaat Universiteti', 'Texniki Universiteti', 'Bakı Dövlət Universiteti', 'Hüseyn Cavid parkı', 'Elmlər Akademiyası m.', 'Yasamal r.']",Obyekt,98.5 m²,0.0,1,0,1,0,0.0,0.0
2718,5193489,235000,AZN,"['Binəqədi r.', '9-cu mikrorayon q.']",Obyekt,75 m²,0.0,1,1,1,0,0.0,0.0
2721,5192937,2000,AZN,"['Cavanşir körpüsü', 'Şah İsmayıl Xətai m.', 'Xətai r.']",Obyekt,55.2 m²,0.0,0,0,1,0,0.0,0.0
2736,5189152,3000,AZN,"['Nəriman Nərimanov m.', 'Gənclik m.', 'Nərimanov r.']",Obyekt,178 m²,0.0,0,0,1,0,0.0,0.0
2740,4979611,45920,AZN,"['Ulduz m.', 'Nərimanov r.', 'Böyükşor q.']",Obyekt,5740 m²,0.0,0,0,1,0,0.0,0.0
2753,5171560,3000,AZN,"['İnşaatçılar m.', 'Yasamal r.']",Obyekt,100 m²,0.0,0,0,1,0,0.0,0.0
2773,5174454,500000,AZN,"['Texniki Universiteti', 'Hüseyn Cavid parkı', 'Elmlər Akademiyası m.', 'Memarlıq və İnşaat Universiteti', 'Yasamal r.', 'Yasamal q.']",Obyekt,90 m²,0.0,1,0,1,0,0.0,0.0
2782,5194019,2500,AZN,['Nizami r.'],Obyekt,450 m²,0.0,0,0,1,0,0.0,0.0
2786,4836094,898220,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Obyekt,92.6 m²,0.0,0,0,0,0,0.0,0.0
2792,5068806,649000,AZN,['Xəzər r.'],Obyekt,1550 m²,0.0,1,1,1,0,0.0,0.0
2811,5159393,1800,AZN,"['Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Obyekt,55 m²,0.0,0,0,1,0,0.0,0.0
2827,5159579,2500,AZN,"['Park Zorge', 'Nəsimi bazarı', 'Tibb Universiteti', 'Rusiya səfirliyi', 'Nəsimi r.']",Obyekt,50 m²,0.0,0,0,1,0,0.0,0.0
2828,5188133,2800000,AZN,"['Ağ şəhər', 'ASAN Xidmət №2', 'Xətai r.', 'Ağ şəhər q.']",Obyekt,269 m²,0.0,0,0,1,0,0.0,0.0
2839,4721217,299000,AZN,"['Əhmədli m.', 'Xətai r.']",Obyekt,115 m²,0.0,1,0,1,0,0.0,0.0
2843,5145959,2600,AZN,"['Zoopark', 'Dostluq kinoteatrı', 'Bakı Slavyan Universiteti', '28 May m.', 'Nəsimi r.']",Obyekt,250 m²,0.0,0,0,1,0,0.0,0.0
2884,5189796,275000,AZN,['Nizami r.'],Obyekt,80 m²,0.0,1,0,1,0,0.0,0.0
2911,5058202,1200,AZN,"['Səməd Vurğun parkı', 'Azadlıq meydanı', 'Sahil m.', 'Səbail r.']",Obyekt,100 m²,0.0,0,0,1,0,0.0,0.0
2923,5081842,11000,AZN,"['Şərq bazarı', '28 May m.', 'Nərimanov r.']",Obyekt,750 m²,0.0,0,0,0,0,0.0,0.0
