Unnamed: 0,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
3433,5229502,30000,AZN,[],Torpaq,0,0.0,1,0,0,4 sot,0.0,0.0
3464,5092123,90000,AZN,"['Suraxanı r.', 'Qaraçuxur q.']",Torpaq,0,0.0,1,0,0,3 sot,0.0,0.0
3514,5237886,370000,AZN,"['Sabunçu r.', 'Bilgəh q.']",Torpaq,0,0.0,1,0,0,11 sot,0.0,0.0
3551,4311821,325000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,14 sot,0.0,0.0
3580,4729565,139000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
3583,4899888,103000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,4.1 sot,0.0,0.0
3610,4915705,1600000,AZN,['Nərimanov r.'],Torpaq,0,0.0,1,1,0,13 sot,0.0,0.0
3612,5237014,32000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,26 sot,0.0,0.0
3708,4925751,1950000,AZN,"['Xəzər r.', 'Binə q.']",Torpaq,0,0.0,1,1,0,90 sot,0.0,0.0
3713,5218897,160000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,0,0,15.3 sot,0.0,0.0
3754,4333039,88000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,1,0,6 sot,0.0,0.0
3767,4822882,280000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,1,0,12 sot,0.0,0.0
3778,5071783,105000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,7 sot,0.0,0.0
3781,4939468,51000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,1,0,6 sot,0.0,0.0
3823,4797592,680000,AZN,"['Sabunçu r.', 'Bilgəh q.']",Torpaq,0,0.0,1,1,0,25 sot,0.0,0.0
3863,5222227,17000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,0,0,14 sot,0.0,0.0
3876,5234388,45000,AZN,"['Binəqədi r.', 'M.Ə.Rəsulzadə q.']",Torpaq,0,0.0,0,0,0,3 sot,0.0,0.0
3883,4290445,126000,AZN,['Binəqədi r.'],Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
3945,5229360,62000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,4 sot,0.0,0.0
3951,5169152,288000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
4034,5211247,850000,AZN,"['Xəzər r.', 'Şağan q.']",Torpaq,0,0.0,1,0,0,17 sot,0.0,0.0
4095,5234291,180000,AZN,[],Torpaq,0,0.0,1,0,0,132 sot,0.0,0.0
4149,4513231,120000,AZN,"['Xəzər r.', 'Qala q.']",Torpaq,0,0.0,1,0,0,100 sot,0.0,0.0
4173,5237873,43500,AZN,"['Xəzər r.', 'Binə q.', 'Binə atçılıq mərkəzi']",Torpaq,0,0.0,1,0,0,3 sot,0.0,0.0
