,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
6211,4892897,490000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,162 m²,4.0,1,0,1,0,19.0,21.0
6212,4061421,3000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,220 m²,4.0,0,0,1,8 sot,0.0,0.0
6213,5192474,38000,AZN,"['Abşeron r.', 'Fatmayı q.']",Torpaq,0,0.0,1,0,0,10 sot,0.0,0.0
6214,5171367,220000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Yeni tikili,95 m²,2.0,0,0,1,0,9.0,16.0
6215,5092553,239000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Köhnə tikili,90 m²,3.0,1,0,1,0,3.0,9.0
6216,5193712,69000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Köhnə tikili,39 m²,1.0,1,0,1,0,4.0,5.0
6217,5180668,151000,AZN,['Binəqədi r.'],Yeni tikili,72 m²,2.0,1,1,0,0,2.0,9.0
6218,5192970,82000,AZN,"['Neftçilər m.', 'Nizami r.']",Köhnə tikili,36 m²,1.0,1,0,1,0,1.0,5.0
6219,5181622,97000,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,108 m²,3.0,1,0,1,2.5 sot,0.0,0.0
6220,5150210,162000,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Yeni tikili,67 m²,2.0,1,1,1,0,5.0,12.0
6221,5194333,105000,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,30.4 m²,1.0,1,0,1,0,5.0,20.0
6222,5175934,155000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,170 m²,5.0,1,0,1,4.2 sot,0.0,0.0
6223,5181083,190000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Köhnə Günəşli q.']",Obyekt,80.1 m²,0.0,1,1,1,0,0.0,0.0
6224,5021256,800,AZN,"['Azərbaycan Dövlət Neft və Sənaye Universiteti', '28 May m.', 'Bakı Musiqi Akademiyası', 'Milli Konservatoriya', 'Bakı Slavyan Universiteti', 'Sahil m.', 'Nəsimi r.']",Yeni tikili,60 m²,2.0,0,0,1,0,15.0,17.0
6225,5145462,250000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,140 m²,5.0,1,0,1,5 sot,0.0,0.0
6226,5193753,365000,AZN,"['Binəqədi r.', 'Biləcəri q.']",Həyət evi/Bağ evi,450 m²,8.0,0,0,1,10 sot,0.0,0.0
6227,4268789,300000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
6228,4599066,330000,AZN,"['Zoopark', 'Dostluq kinoteatrı', '28 May m.', 'Nərimanov r.']",Yeni tikili,125 m²,3.0,0,0,0,0,6.0,16.0
6229,5161561,178000,AZN,"['Neapol dairəsi', 'Xətai r.']",Köhnə tikili,85 m²,3.0,1,1,1,0,7.0,9.0
6230,5172211,139000,AZN,"['Nizami r.', '8-ci kilometr q.']",Yeni tikili,84 m²,2.0,1,0,1,0,18.0,18.0
6231,5192943,155000,AZN,['Nizami r.'],Köhnə tikili,100 m²,4.0,1,1,1,0,1.0,9.0
6232,5136368,98000,AZN,"['Memar Əcəmi m.', '20 Yanvar m.', '8 Noyabr m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Köhnə tikili,45 m²,2.0,1,0,1,0,5.0,5.0
6233,5176136,370,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,65 m²,3.0,0,0,1,0,4.0,15.0
6234,5107264,162000,AZN,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,66 m²,2.0,1,0,1,0,12.0,17.0
6235,5157871,210000,AZN,['Yasamal r.'],Köhnə tikili,105 m²,4.0,1,0,1,0,1.0,8.0
6236,5025957,139500,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,70 m²,2.0,1,1,1,0,8.0,14.0
6237,5078463,350000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,170 m²,4.0,1,1,1,4 sot,0.0,0.0
6238,5185405,670,AZN,"['20 Yanvar m.', 'Memar Əcəmi m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Yeni tikili,85 m²,2.0,0,0,1,0,5.0,8.0
6239,5175922,210000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
6240,4038124,345000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,140 m²,4.0,1,1,1,4 sot,0.0,0.0
6241,5194124,650,AZN,"['Neftçilər m.', 'Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,70 m²,3.0,0,0,1,0,5.0,5.0
6242,5007944,210000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,103 m²,3.0,1,0,1,0,8.0,16.0
6243,4628396,1224000,AZN,"['Crescent Bay', 'Port Baku', 'Azadlıq meydanı', 'Nəsimi r.']",Yeni tikili,97.8 m²,1.0,0,0,0,0,20.0,33.0
6244,5181177,1200,AZN,"['Nəsimi bazarı', 'Park Zorge', 'Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,95 m²,2.0,0,0,1,0,16.0,16.0
6245,5013188,151500,AZN,"['Nizami r.', '8-ci kilometr q.']",Yeni tikili,65 m²,2.0,0,0,0,0,13.0,17.0
6246,5141283,250560,AZN,"['Mərkəzi Park', 'Dövlət Statistika Komitəsi', 'İncəsənət və Mədəniyyət Un.', 'Nizami m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,72 m²,1.0,0,1,0,0,15.0,16.0
6247,5007863,127000,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Yeni tikili,60 m²,2.0,1,0,1,0,13.0,15.0
6248,5192821,128000,AZN,"['Sabunçu r.', 'Maştağa q.']",Həyət evi/Bağ evi,210 m²,7.0,1,0,1,3 sot,0.0,0.0
6249,5164172,670000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,24 sot,0.0,0.0
6250,5166915,505000,AZN,"['Ağ şəhər', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,103 m²,3.0,0,0,0,0,2.0,6.0
6251,4935868,140000,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,90 m²,3.0,1,1,1,0,4.0,7.0
6252,5193573,355000,AZN,"['Tibb Universiteti', 'ASAN Xidmət №1', 'Nəsimi r.']",Yeni tikili,127 m²,3.0,1,1,0,0,6.0,15.0
6253,5056827,5000,AZN,"['Rəssamlıq Akademiyası', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Obyekt,500 m²,0.0,0,0,1,0,0.0,0.0
6254,5153691,960000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,500 m²,6.0,1,0,1,12 sot,0.0,0.0
6255,5192727,55000,AZN,"['Sabunçu r.', 'Sabunçu q.']",Həyət evi/Bağ evi,46 m²,2.0,0,0,1,2 sot,0.0,0.0
6256,5086923,1000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,90 m²,2.0,0,0,1,0,17.0,19.0
6257,5166395,250000,AZN,"['Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Yeni tikili,112 m²,2.0,1,1,1,0,12.0,17.0
6258,4962060,340000,AZN,"['ASAN Xidmət №2', 'Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,120 m²,2.0,1,0,1,0,11.0,18.0
6259,5081455,3500,AZN,"['Sea Breeze', 'Suraxanı r.']",Yeni tikili,46 m²,1.0,0,0,1,0,4.0,7.0
6260,5193884,1300,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Obyekt,75 m²,0.0,0,0,1,0,0.0,0.0
6261,5193266,550,AZN,"['8 Noyabr m.', 'Bakı Asiya Universiteti', 'Nəsimi r.']",Yeni tikili,90 m²,2.0,0,0,1,0,2.0,17.0
6262,5123669,339000,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,240 m²,6.0,1,0,1,14 sot,0.0,0.0
6263,5190441,165000,AZN,"['Xətai r.', 'Əhmədli q.']",Yeni tikili,65 m²,2.0,0,0,1,0,14.0,17.0
6264,4768753,335000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,146 m²,3.0,1,0,1,0,12.0,19.0
6265,5193216,1250,AZN,"['Qış parkı', 'Beşmərtəbə', 'Nizami m.', 'Nəsimi r.']",Yeni tikili,70 m²,2.0,0,0,1,0,6.0,16.0
6266,4868587,175000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,120 m²,4.0,1,0,1,3 sot,0.0,0.0
6267,4699816,380000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,170 m²,4.0,1,1,1,4 sot,0.0,0.0
6268,5105859,108000,AZN,[],Yeni tikili,64 m²,2.0,1,0,1,0,15.0,17.0
6269,5193443,8000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,0,0,9 sot,0.0,0.0
6270,5185733,275000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,1,1,7 sot,0.0,0.0
6271,5193191,18000,AZN,[],Torpaq,0,0.0,1,0,0,11.6 sot,0.0,0.0
6272,5194033,425000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,130 m²,3.0,0,0,1,0,5.0,16.0
6273,5182984,655000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,255 m²,5.0,1,1,1,6.5 sot,0.0,0.0
6274,5141733,278000,AZN,"['20 Yanvar m.', 'Nəsimi r.']",Yeni tikili,140 m²,4.0,0,0,1,0,5.0,22.0
6275,5000379,270000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,13 sot,0.0,0.0
6276,5194196,399000,AZN,"['Azərbaycan turizm institutu', 'Nəriman Nərimanov m.', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,106 m²,3.0,1,0,1,0,6.0,16.0
6277,5085901,188000,AZN,"['Zərifə Əliyeva adına park', 'Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Yeni tikili,70 m²,2.0,1,1,1,0,14.0,18.0
6278,5194220,700,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Obyekt,65 m²,0.0,0,0,1,0,0.0,0.0
6279,5143265,1150000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,355 m²,8.0,1,1,1,13 sot,0.0,0.0
6280,3717253,70,AZN,"['Azərbaycan Dillər Universiteti', 'Bakı Slavyan Universiteti', 'Sirk', '28 May m.', 'Nəsimi r.']",Yeni tikili,65 m²,2.0,0,0,1,0,17.0,18.0
6281,5013145,129000,AZN,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,46 m²,1.0,0,0,1,0,4.0,16.0
6282,4981201,465000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,220 m²,5.0,1,1,1,6.5 sot,0.0,0.0
6283,5191450,195000,AZN,['Yasamal r.'],Yeni tikili,143 m²,3.0,0,0,1,0,20.0,23.0
6284,5178762,180000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Köhnə tikili,58 m²,2.0,1,1,1,0,5.0,9.0
6285,4897306,750,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Köhnə tikili,86 m²,3.0,0,0,1,0,6.0,7.0
6286,5194180,135000,AZN,"['Xalqlar Dostluğu m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,60 m²,3.0,1,0,1,0,5.0,9.0
6287,5083010,115000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Köhnə tikili,55 m²,2.0,1,0,1,0,3.0,5.0
6288,4964066,450000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,246 m²,5.0,1,1,1,9 sot,0.0,0.0
6289,5193550,250,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,100 m²,4.0,0,0,1,8 sot,0.0,0.0
6290,5138624,88000,AZN,[],Həyət evi/Bağ evi,130 m²,4.0,1,0,1,1.7 sot,0.0,0.0
6291,5137906,1080000,AZN,"['Suraxanı r.', 'Hövsan q.']",Obyekt,1000 m²,0.0,1,0,1,0,0.0,0.0
6292,4737288,155000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,110 m²,3.0,1,0,1,2.5 sot,0.0,0.0
6293,5020762,66500,AZN,"['Suraxanı r.', 'Hövsan q.']",Həyət evi/Bağ evi,75 m²,3.0,1,0,1,1.5 sot,0.0,0.0
6294,5085870,530000,AZN,"['Grand Hayat Residence', 'Nəsimi r.']",Yeni tikili,242 m²,4.0,1,1,1,0,11.0,14.0
6295,5074212,1210,AZN,"['Tibb Universiteti', 'Park Zorge', 'Rusiya səfirliyi', 'Sevil Qazıyeva parkı', 'Nəsimi r.']",Ofis,55 m²,2.0,0,0,1,0,0.0,0.0
6296,5155047,325000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,13 sot,0.0,0.0
6297,5183649,8000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,0,0,2 sot,0.0,0.0
6298,4923605,233000,AZN,"['Elmlər Akademiyası m.', 'İncəsənət və Mədəniyyət Un.', 'Yasamal r.']",Köhnə tikili,105 m²,4.0,1,1,1,0,9.0,9.0
6299,5181888,220000,AZN,"['Xəzər r.', 'Şağan q.']",Həyət evi/Bağ evi,170 m²,4.0,1,1,1,4 sot,0.0,0.0
6300,5123951,115000,AZN,['Xətai r.'],Yeni tikili,65 m²,2.0,0,0,1,0,2.0,7.0
6301,5044089,495000,AZN,"['Zoopark', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,138 m²,3.0,1,1,1,0,6.0,14.0
6302,4996308,195000,AZN,"['Binəqədi r.', 'Biləcəri q.']",Yeni tikili,112 m²,3.0,1,1,0,0,11.0,16.0
6303,4064312,265000,AZN,"['Xətai r.', 'Həzi Aslanov q.']",Həyət evi/Bağ evi,200 m²,4.0,1,0,1,4 sot,0.0,0.0
6304,4408780,355000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,14.5 sot,0.0,0.0
6305,5193010,216000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,67 m²,3.0,1,0,1,0,11.0,16.0
6306,4821695,96900,AZN,['Abşeron r.'],Həyət evi/Bağ evi,120 m²,4.0,1,1,1,1.5 sot,0.0,0.0
6307,5194353,399,AZN,"['Abşeron r.', 'Saray q.']",Yeni tikili,70 m²,2.0,0,0,1,0,11.0,15.0
6308,5176418,218000,AZN,['Sabunçu r.'],Yeni tikili,72.1 m²,2.0,0,0,0,0,4.0,8.0
6309,4805257,80,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,180 m²,4.0,0,0,1,0,15.0,24.0
6310,4818209,310000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,120 m²,3.0,1,1,1,0,9.0,14.0
6311,5111018,380000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,5.0,1,1,1,5.5 sot,0.0,0.0
6312,5174479,600,AZN,"['Gənclik m.', 'Respublika stadionu', 'Nərimanov r.']",Köhnə tikili,60 m²,2.0,0,0,1,0,2.0,5.0
6313,5193693,184000,AZN,"['Neapol dairəsi', 'Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Köhnə tikili,85 m²,3.0,1,0,1,0,4.0,19.0
6314,4530140,401778,AZN,"['Sabunçu r.', 'Nardaran q.']",Yeni tikili,90.9 m²,2.0,0,1,0,0,6.0,7.0
6315,5156924,360000,AZN,"['Nəriman Nərimanov parkı', 'Rəssamlıq Akademiyası', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,130 m²,4.0,1,0,1,0,3.0,8.0
6316,5121545,2100,AZN,"['Xətai r.', 'Ağ şəhər q.']",Yeni tikili,70 m²,2.0,0,0,1,0,4.0,7.0
6317,5088476,309000,AZN,"['DİM', 'Neftçi bazası', 'ASAN Xidmət №1', 'Nərimanov r.']",Yeni tikili,110 m²,3.0,1,0,1,0,8.0,9.0
6318,5059224,42000,AZN,"['Sabunçu r.', 'Albalılıq q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
6319,5095270,2200,AZN,"['Port Baku', 'Crescent Bay', 'Cavanşir körpüsü', 'Səbail r.']",Yeni tikili,90 m²,2.0,0,0,1,0,3.0,33.0
6320,5150990,110000,AZN,[],Yeni tikili,74 m²,3.0,1,1,1,0,4.0,8.0
6321,5021031,268000,AZN,"['Tibb Universiteti', 'ASAN Xidmət №1', 'Nəsimi r.']",Yeni tikili,78 m²,2.0,1,1,1,0,15.0,20.0
6322,4687402,250000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,170 m²,4.0,1,0,1,5 sot,0.0,0.0
6323,5193566,280000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Yeni tikili,91 m²,3.0,1,1,0,0,8.0,17.0
6324,5190359,99000,AZN,[],Yeni tikili,61 m²,2.0,1,0,1,0,10.0,12.0
6325,5169152,300000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
6326,3816095,510000,AZN,"['Suraxanı r.', 'Bülbülə q.']",Həyət evi/Bağ evi,408 m²,10.0,1,1,1,10 sot,0.0,0.0
6327,5156268,100,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,180 m²,4.0,0,0,1,6 sot,0.0,0.0
6328,5129131,262000,AZN,"['ASAN Xidmət №5', 'Koroğlu m.', 'Nizami r.', 'Böyükşor q.']",Yeni tikili,108.2 m²,2.0,0,0,0,0,9.0,16.0
6329,5093107,179000,AZN,"['ASAN Xidmət №3', 'Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,70 m²,3.0,1,1,1,0,2.0,5.0
6330,5117767,350000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Obyekt,220 m²,0.0,1,1,1,0,0.0,0.0
6331,4981538,110000,AZN,"['Sabunçu r.', 'Nardaran q.', 'Sea Breeze']",Yeni tikili,58 m²,1.0,0,1,0,0,5.0,7.0
6332,4784487,157000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,225 m²,4.0,1,1,1,2.3 sot,0.0,0.0
6333,3048271,115000,AZN,"['Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,76 m²,3.0,0,0,1,0,5.0,17.0
6334,5145692,452000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,226 m²,5.0,1,0,0,0,7.0,18.0
6335,5194376,410000,AZN,"['Elmlər Akademiyası m.', 'İncəsənət və Mədəniyyət Un.', 'Yasamal r.']",Yeni tikili,140 m²,3.0,1,0,1,0,12.0,18.0
6336,5161719,1200,AZN,"['Zoopark', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,140 m²,3.0,0,0,1,0,2.0,12.0
6337,5059682,1250,AZN,"['Qış parkı', 'Milli Konservatoriya', 'Bakı Musiqi Akademiyası', 'Nizami kinoteatrı', 'Sahil m.', '28 May m.', 'Nizami m.', 'Nəsimi r.']",Yeni tikili,75 m²,2.0,0,0,1,0,10.0,16.0
6338,5149398,239000,AZN,"['Dərnəgül m.', 'Binəqədi r.', '7-ci mikrorayon q.']",Yeni tikili,96 m²,3.0,1,1,1,0,12.0,17.0
6339,5110133,55000,AZN,[],Həyət evi/Bağ evi,104 m²,4.0,0,0,1,2.3 sot,0.0,0.0
6340,3968802,320000,AZN,"['Azərbaycan turizm institutu', 'Nəriman Nərimanov m.', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,101 m²,3.0,0,0,1,0,8.0,16.0
6341,5154501,177000,AZN,"['Dərnəgül m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Yeni tikili,65 m²,2.0,1,0,1,0,10.0,17.0
6342,5193139,700,AZN,"['Binəqədi r.', 'Sulutəpə q.']",Həyət evi/Bağ evi,100 m²,4.0,0,0,1,1 sot,0.0,0.0
6343,5182869,110000,AZN,"['20 Yanvar m.', 'Memar Əcəmi m.', 'Nəsimi r.', '1-ci mikrorayon q.']",Köhnə tikili,50 m²,2.0,1,0,1,0,5.0,5.0
6344,5194057,100000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Yeni tikili,36 m²,1.0,1,0,0,0,3.0,17.0
6345,5150256,137000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,200 m²,4.0,1,0,1,2.5 sot,0.0,0.0
6346,5193910,140000,AZN,"['Suraxanı r.', 'Qaraçuxur q.']",Yeni tikili,80 m²,3.0,1,0,1,0,14.0,14.0
6347,5169676,85000,AZN,"['Abşeron r.', 'Saray q.']",Həyət evi/Bağ evi,100 m²,0.0,0,0,1,2 sot,0.0,0.0
6348,5104918,458000,AZN,"['Bakı Slavyan Universiteti', 'Dostluq kinoteatrı', 'Azərbaycan Dillər Universiteti', '28 May m.', 'Nəsimi r.']",Yeni tikili,141 m²,3.0,1,1,1,0,3.0,16.0
6349,3774336,270000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
6350,5179776,1000000,AZN,"['M.Hüseynzadə parkı', 'İzmir parkı', 'Sevil Qazıyeva parkı', 'Nizami m.', 'Yasamal r.']",Obyekt,143 m²,0.0,1,1,1,0,0.0,0.0
6351,5028710,219500,AZN,"['Ukrayna dairəsi', 'Əhmədli m.', 'Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,105 m²,3.0,1,0,1,0,10.0,17.0
6352,4859429,350000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,0,1,5 sot,0.0,0.0
6353,5164497,160000,AZN,"['Hüseyn Cavid parkı', 'Texniki Universiteti', 'Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,51.5 m²,2.0,1,0,0,0,1.0,8.0
6354,4721786,300000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,190 m²,4.0,1,1,1,5 sot,0.0,0.0
6355,5070757,1200,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Yeni tikili,172 m²,4.0,0,0,1,0,21.0,24.0
6356,5188513,370000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,4.0,1,0,1,4 sot,0.0,0.0
6357,5191376,140000,AZN,"['Memar Əcəmi m.', '8 Noyabr m.', 'Nəsimi r.', '3-cü mikrorayon q.']",Yeni tikili,70 m²,3.0,1,0,1,0,5.0,5.0
6358,5166667,147000,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,50 m²,2.0,0,0,1,0,3.0,7.0
6359,5194337,90000,AZN,"['Qaradağ r.', 'Sahil q.']",Köhnə tikili,60 m²,2.0,1,0,1,0,1.0,5.0
6360,4964254,245000,AZN,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,85 m²,3.0,0,0,1,0,12.0,15.0
6361,5129140,146000,AZN,"['Binəqədi r.', 'Biləcəri q.']",Yeni tikili,72.2 m²,2.0,0,0,1,0,12.0,15.0
6362,5180240,335000,AZN,"['Nəriman Nərimanov m.', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,112 m²,3.0,0,0,1,0,2.0,16.0
6363,5180654,315000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,10.5 sot,0.0,0.0
6364,4572548,180000,AZN,"['Xəzər r.', 'Buzovna q.']",Torpaq,0,0.0,1,0,0,13 sot,0.0,0.0
6365,5194195,155000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Yeni tikili,56 m²,2.0,1,0,1,0,4.0,5.0
6366,5182895,148000,AZN,"['Sabunçu r.', 'Zabrat q.']",Həyət evi/Bağ evi,210 m²,5.0,1,0,0,2.5 sot,0.0,0.0
6367,5154993,185000,AZN,"['Koroğlu m.', 'Nərimanov r.']",Yeni tikili,64 m²,2.0,1,1,0,0,6.0,11.0
6368,5181033,270000,AZN,"['Tibb Universiteti', 'ASAN Xidmət №1', 'Nəsimi r.']",Yeni tikili,115 m²,3.0,0,0,0,0,3.0,16.0
6369,5068454,1300000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,450 m²,5.0,1,1,1,11 sot,0.0,0.0
6370,5194317,134500,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,57.5 m²,2.0,0,0,1,0,5.0,17.0
6371,5192982,137000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Köhnə tikili,60 m²,2.0,1,0,1,0,8.0,9.0
6372,4772411,5000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,170 m²,4.0,0,0,1,6 sot,0.0,0.0
6373,4909881,480000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,220 m²,4.0,1,1,1,6 sot,0.0,0.0
6374,5065944,115000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Köhnə tikili,60 m²,2.0,1,1,1,0,9.0,9.0
6375,5111881,425000,AZN,"['Ağ şəhər', 'ASAN Xidmət №2', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,94 m²,2.0,1,1,1,0,3.0,6.0
6376,5178783,500,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Həzi Aslanov q.']",Yeni tikili,60 m²,2.0,0,0,1,0,10.0,18.0
6377,4864300,5000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,200 m²,4.0,0,0,1,8 sot,0.0,0.0
6378,4883591,400000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,1,0,8 sot,0.0,0.0
6379,3161506,5800,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,320 m²,6.0,0,0,1,10 sot,0.0,0.0
6380,3411715,1400000,AZN,"['Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Bakı Musiqi Akademiyası', '28 May m.', 'Milli Konservatoriya', 'Nizami kinoteatrı', 'Sahil m.', 'Nəsimi r.']",Obyekt,175 m²,0.0,1,0,1,0,0.0,0.0
6381,5193817,835000,AZN,"['Abşeron r.', 'Ceyranbatan q.']",Torpaq,0,0.0,1,0,0,27 sot,0.0,0.0
6382,4266771,310000,AZN,"['20 Yanvar m.', 'Memar Əcəmi m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Yeni tikili,145 m²,3.0,1,0,1,0,1.0,11.0
6383,5170693,265000,AZN,"['Elmlər Akademiyası m.', 'Hüseyn Cavid parkı', 'Yasamal r.']",Yeni tikili,90 m²,2.0,1,0,1,0,6.0,10.0
6384,5193821,219000,AZN,['Xətai r.'],Yeni tikili,95 m²,3.0,1,0,1,0,5.0,16.0
